Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD075313,CUST8774,JioMart,2025-10-12 00:29:30,15,Beverages,619,Good quality products.,4,No,No
ORD075314,CUST1189,Swiggy Instamart,2025-10-12 15:29:30,47,Beverages,305,"Not fresh, disappointed.",2,Yes,Yes
ORD075315,CUST1269,Swiggy Instamart,2025-10-12 22:29:30,24,Fruits & Vegetables,160,Items missing from order.,2,No,Yes
ORD075317,CUST3223,Blinkit,2025-10-12 12:29:30,33,Dairy,684,Packaging could be better.,3,No,No
ORD075318,CUST6721,Blinkit,2025-10-12 11:29:30,27,Grocery,854,Quick and reliable!,5,No,No
ORD075322,CUST3981,JioMart,2025-10-12 11:29:30,28,Grocery,824,Wrong item delivered.,1,No,Yes
ORD075325,CUST6365,JioMart,2025-10-12 18:29:30,25,Fruits & Vegetables,99,Delivery person was rude.,2,No,Yes
ORD075326,CUST9751,Swiggy Instamart,2025-10-12 05:29:30,38,Personal Care,1887,Packaging could be better.,3,No,No
ORD075328,CUST2923,Swiggy Instamart,2025-10-12 22:29:30,16,Grocery,236,Good quality products.,4,No,No
ORD075333,CUST5210,Blinkit,2025-10-12 17:29:30,26,Fruits & Vegetables,424,Packaging could be better.,3,No,No
ORD075335,CUST9988,Blinkit,2025-10-12 16:29:30,35,Personal Care,248,Quick and reliable!,5,No,No
ORD075337,CUST9216,JioMart,2025-10-12 11:29:30,40,Grocery,781,Excellent experience!,5,No,No
ORD075341,CUST7764,Swiggy Instamart,2025-10-12 03:29:30,20,Dairy,571,Wrong item delivered.,1,No,Yes
ORD075345,CUST8662,JioMart,2025-10-12 05:29:30,37,Grocery,375,Very satisfied with the service.,5,No,No
ORD075346,CUST2913,Blinkit,2025-10-12 02:29:30,31,Grocery,1325,Delivery person was rude.,2,No,Yes
ORD075349,CUST7152,JioMart,2025-10-12 11:29:30,27,Snacks,185,Wrong item delivered.,1,No,Yes
ORD075351,CUST8736,Blinkit,2025-10-12 17:29:30,41,Personal Care,1100,Packaging could be better.,3,Yes,No
ORD075355,CUST4950,JioMart,2025-10-12 19:29:30,26,Beverages,409,"Horrible experience, never ordering again.",1,No,Yes
ORD075359,CUST7881,JioMart,2025-10-12 14:29:30,24,Dairy,769,Packaging could be better.,3,No,No
ORD075363,CUST8122,Blinkit,2025-10-12 06:29:30,20,Grocery,478,Items missing from order.,2,No,Yes
ORD075364,CUST6658,Swiggy Instamart,2025-10-12 01:29:30,13,Grocery,1028,Wrong item delivered.,1,No,Yes
ORD075365,CUST3547,Blinkit,2025-10-12 22:29:30,28,Beverages,224,"Not fresh, disappointed.",2,No,Yes
ORD075367,CUST5647,Swiggy Instamart,2025-10-12 02:29:30,29,Dairy,298,Wrong item delivered.,1,No,Yes
ORD075368,CUST9841,JioMart,2025-10-12 02:29:30,20,Dairy,148,Packaging could be better.,3,No,No
ORD075369,CUST1160,Swiggy Instamart,2025-10-12 08:29:30,12,Personal Care,1818,Items missing from order.,2,No,Yes
ORD075371,CUST4181,JioMart,2025-10-12 06:29:30,54,Snacks,99,Excellent experience!,5,Yes,No
ORD075372,CUST4784,Blinkit,2025-10-12 20:29:30,38,Snacks,64,Quick and reliable!,5,No,No
ORD075373,CUST6877,JioMart,2025-10-12 19:29:30,35,Snacks,192,"Horrible experience, never ordering again.",1,No,Yes
ORD075374,CUST3621,Swiggy Instamart,2025-10-12 18:29:30,24,Grocery,1340,Excellent experience!,5,No,No
ORD075377,CUST9463,Swiggy Instamart,2025-10-12 03:29:30,42,Beverages,357,Very satisfied with the service.,5,Yes,No
ORD075380,CUST8097,Blinkit,2025-10-12 17:29:30,40,Grocery,408,"Horrible experience, never ordering again.",1,No,Yes
ORD075384,CUST6046,Swiggy Instamart,2025-10-12 12:29:30,44,Dairy,348,"Fast delivery, great service!",5,Yes,No
ORD075385,CUST7410,Blinkit,2025-10-12 11:29:30,29,Personal Care,1297,"Horrible experience, never ordering again.",1,No,Yes
ORD075387,CUST8379,Blinkit,2025-10-12 07:29:30,26,Beverages,739,Quick and reliable!,5,No,No
ORD075392,CUST3029,Blinkit,2025-10-12 23:29:30,38,Snacks,425,"Not fresh, disappointed.",2,No,Yes
ORD075393,CUST6190,Swiggy Instamart,2025-10-12 10:29:30,53,Snacks,313,"Easy to order, loved it!",5,Yes,No
ORD075394,CUST6355,Blinkit,2025-10-12 08:29:30,20,Personal Care,823,Packaging could be better.,3,No,No
ORD075396,CUST8137,Blinkit,2025-10-12 10:29:30,29,Snacks,116,Delivery person was rude.,2,No,Yes
ORD075403,CUST6297,JioMart,2025-10-12 13:29:30,19,Grocery,865,Delivery person was rude.,2,No,Yes
ORD075404,CUST2907,JioMart,2025-10-12 05:29:30,36,Personal Care,1638,"Very late delivery, not happy.",2,No,Yes
ORD075406,CUST5756,Blinkit,2025-10-12 02:29:30,30,Dairy,239,"Easy to order, loved it!",5,No,No
ORD075407,CUST4025,Blinkit,2025-10-12 19:29:30,33,Dairy,615,Packaging could be better.,3,No,No
ORD075408,CUST5403,JioMart,2025-10-12 17:29:30,23,Grocery,756,"Very late delivery, not happy.",2,No,Yes
ORD075409,CUST3246,Swiggy Instamart,2025-10-12 07:29:30,22,Beverages,131,Very satisfied with the service.,5,No,No
ORD075410,CUST6249,Swiggy Instamart,2025-10-12 20:29:30,30,Personal Care,1913,Items missing from order.,2,No,Yes
ORD075412,CUST7445,Swiggy Instamart,2025-10-12 17:29:30,36,Snacks,340,Wrong item delivered.,1,No,Yes
ORD075413,CUST7132,Swiggy Instamart,2025-10-12 08:29:30,16,Fruits & Vegetables,651,"Very late delivery, not happy.",2,No,Yes
ORD075415,CUST4427,Swiggy Instamart,2025-10-12 06:29:30,23,Fruits & Vegetables,311,"Fast delivery, great service!",5,No,No
ORD075418,CUST6551,Blinkit,2025-10-12 19:29:30,31,Grocery,1413,"Easy to order, loved it!",5,No,No
ORD075420,CUST2514,Swiggy Instamart,2025-10-12 01:29:30,38,Beverages,584,Quick and reliable!,5,No,No
ORD075422,CUST8090,Blinkit,2025-10-12 19:29:30,29,Grocery,355,"Fast delivery, great service!",5,No,No
ORD075423,CUST9961,Swiggy Instamart,2025-10-12 04:29:30,27,Dairy,311,"Very late delivery, not happy.",2,No,Yes
ORD075426,CUST9319,Blinkit,2025-10-12 18:29:30,29,Snacks,395,Packaging could be better.,3,No,No
ORD075428,CUST5428,JioMart,2025-10-12 14:29:30,33,Beverages,712,"Fast delivery, great service!",5,No,No
ORD075430,CUST9573,JioMart,2025-10-12 06:29:30,50,Beverages,736,Packaging could be better.,3,Yes,No
ORD075432,CUST8409,Blinkit,2025-10-12 00:29:30,25,Dairy,160,Wrong item delivered.,1,No,Yes
ORD075433,CUST8612,JioMart,2025-10-12 22:29:30,49,Snacks,81,Items missing from order.,2,Yes,Yes
ORD075435,CUST8681,JioMart,2025-10-12 01:29:30,21,Personal Care,623,"Not fresh, disappointed.",2,No,Yes
ORD075437,CUST3525,Swiggy Instamart,2025-10-12 03:29:30,24,Dairy,134,Quick and reliable!,5,No,No
ORD075438,CUST9374,Swiggy Instamart,2025-10-12 00:29:30,26,Grocery,221,Quick and reliable!,5,No,No
ORD075443,CUST2205,Blinkit,2025-10-12 05:29:30,40,Snacks,414,Quick and reliable!,5,No,No
ORD075447,CUST5668,Swiggy Instamart,2025-10-12 19:29:30,39,Grocery,534,"Very late delivery, not happy.",2,No,Yes
ORD075456,CUST4865,JioMart,2025-10-12 06:29:30,38,Snacks,159,"Fast delivery, great service!",5,No,No
ORD075458,CUST2800,Swiggy Instamart,2025-10-12 17:29:30,34,Beverages,595,"Not fresh, disappointed.",2,No,Yes
ORD075459,CUST9338,Swiggy Instamart,2025-10-12 03:29:30,35,Beverages,888,"Very late delivery, not happy.",2,No,Yes
ORD075466,CUST6955,Swiggy Instamart,2025-10-12 17:29:30,29,Dairy,634,Excellent experience!,5,No,No
ORD075473,CUST2528,JioMart,2025-10-12 04:29:30,34,Grocery,531,"Fast delivery, great service!",5,No,No
ORD075474,CUST2816,JioMart,2025-10-12 09:29:30,21,Fruits & Vegetables,169,Wrong item delivered.,1,No,Yes
ORD075475,CUST9475,JioMart,2025-10-12 18:29:30,24,Beverages,322,"Not fresh, disappointed.",2,No,Yes
ORD075477,CUST9605,Blinkit,2025-10-12 06:29:30,14,Dairy,607,"Horrible experience, never ordering again.",1,No,Yes
ORD075480,CUST5128,Blinkit,2025-10-12 22:29:30,17,Personal Care,1385,Good quality products.,4,No,No
ORD075482,CUST3189,JioMart,2025-10-12 16:29:30,28,Beverages,115,"Very late delivery, not happy.",2,No,Yes
ORD075484,CUST2339,Swiggy Instamart,2025-10-12 02:29:30,42,Fruits & Vegetables,527,Packaging could be better.,3,Yes,No
ORD075488,CUST6098,Swiggy Instamart,2025-10-12 14:29:30,24,Fruits & Vegetables,529,Delivery person was rude.,2,No,Yes
ORD075491,CUST4084,JioMart,2025-10-12 03:29:30,26,Dairy,651,Wrong item delivered.,1,No,Yes
ORD075492,CUST5051,Blinkit,2025-10-12 06:29:30,26,Fruits & Vegetables,663,"Not fresh, disappointed.",2,No,Yes
ORD075495,CUST9768,Blinkit,2025-10-12 17:29:30,43,Dairy,365,Excellent experience!,5,Yes,No
ORD075496,CUST5135,JioMart,2025-10-12 14:29:30,35,Beverages,469,Items missing from order.,2,No,Yes
ORD075498,CUST8173,JioMart,2025-10-12 03:29:30,29,Beverages,630,Good quality products.,4,No,No
ORD075499,CUST7883,Swiggy Instamart,2025-10-12 19:29:30,13,Personal Care,884,Quick and reliable!,5,No,No
ORD075501,CUST2659,Swiggy Instamart,2025-10-12 03:29:30,40,Fruits & Vegetables,205,Good quality products.,4,No,No
ORD075502,CUST8650,Swiggy Instamart,2025-10-12 21:29:30,42,Snacks,64,Delivery person was rude.,2,Yes,Yes
ORD075503,CUST8654,Swiggy Instamart,2025-10-12 21:29:30,35,Beverages,352,"Easy to order, loved it!",5,No,No
ORD075509,CUST4221,Blinkit,2025-10-12 18:29:30,17,Snacks,127,Good quality products.,4,No,No
ORD075513,CUST4870,Blinkit,2025-10-12 00:29:30,22,Dairy,436,Excellent experience!,5,No,No
ORD075514,CUST7212,Swiggy Instamart,2025-10-12 08:29:30,34,Dairy,153,Excellent experience!,5,No,No
ORD075515,CUST4724,JioMart,2025-10-12 04:29:30,30,Personal Care,413,"Easy to order, loved it!",5,No,No
ORD075516,CUST9565,Blinkit,2025-10-12 01:29:30,21,Dairy,270,Wrong item delivered.,1,No,Yes
ORD075522,CUST7684,Blinkit,2025-10-12 12:29:30,36,Grocery,1246,Wrong item delivered.,1,No,Yes
ORD075523,CUST5109,Blinkit,2025-10-12 02:29:30,42,Snacks,490,Very satisfied with the service.,5,Yes,No
ORD075525,CUST4012,Blinkit,2025-10-12 12:29:30,16,Fruits & Vegetables,610,"Fast delivery, great service!",5,No,No
ORD075529,CUST6112,JioMart,2025-10-12 17:29:30,26,Dairy,364,Excellent experience!,5,No,No
ORD075533,CUST1659,Swiggy Instamart,2025-10-12 14:29:30,27,Fruits & Vegetables,268,Wrong item delivered.,1,No,Yes
ORD075534,CUST3725,JioMart,2025-10-12 06:29:30,45,Beverages,504,"Very late delivery, not happy.",2,Yes,Yes
ORD075536,CUST8769,Swiggy Instamart,2025-10-12 04:29:30,47,Fruits & Vegetables,405,Good quality products.,4,Yes,No
ORD075538,CUST4059,Blinkit,2025-10-12 19:29:30,14,Beverages,767,"Very late delivery, not happy.",2,No,Yes
ORD075539,CUST6227,Swiggy Instamart,2025-10-12 00:29:30,28,Snacks,209,"Fast delivery, great service!",5,No,No
ORD075541,CUST5501,Swiggy Instamart,2025-10-12 02:29:30,35,Dairy,701,Excellent experience!,5,No,No
ORD075544,CUST9098,Swiggy Instamart,2025-10-12 19:29:30,41,Dairy,200,Packaging could be better.,3,Yes,No
ORD075546,CUST1954,Swiggy Instamart,2025-10-12 11:29:30,42,Grocery,1171,Excellent experience!,5,Yes,No
ORD075548,CUST5054,Swiggy Instamart,2025-10-12 03:29:30,35,Beverages,462,"Horrible experience, never ordering again.",1,No,Yes
ORD075550,CUST8172,JioMart,2025-10-12 17:29:30,21,Snacks,236,"Very late delivery, not happy.",2,No,Yes
ORD075554,CUST7886,Blinkit,2025-10-12 09:29:30,31,Snacks,415,Good quality products.,4,No,No
ORD075556,CUST1252,Swiggy Instamart,2025-10-12 17:29:30,10,Grocery,317,"Easy to order, loved it!",5,No,No
ORD075557,CUST8992,Blinkit,2025-10-12 04:29:30,43,Snacks,342,Packaging could be better.,3,Yes,No
ORD075561,CUST8720,Swiggy Instamart,2025-10-12 05:29:30,23,Beverages,849,Very satisfied with the service.,5,No,No
ORD075562,CUST8160,JioMart,2025-10-12 15:29:30,33,Grocery,911,Delivery person was rude.,2,No,Yes
ORD075563,CUST9455,Blinkit,2025-10-12 02:29:30,33,Personal Care,800,Excellent experience!,5,No,No
ORD075565,CUST7258,Blinkit,2025-10-12 22:29:30,33,Grocery,239,Very satisfied with the service.,5,No,No
ORD075572,CUST5044,JioMart,2025-10-12 21:29:30,31,Beverages,454,Good quality products.,4,No,No
ORD075573,CUST5151,Swiggy Instamart,2025-10-12 17:29:30,13,Beverages,395,"Not fresh, disappointed.",2,No,Yes
ORD075574,CUST9723,JioMart,2025-10-12 03:29:30,31,Personal Care,875,"Not fresh, disappointed.",2,No,Yes
ORD075579,CUST7660,Blinkit,2025-10-12 20:29:30,36,Fruits & Vegetables,611,"Horrible experience, never ordering again.",1,No,Yes
ORD075582,CUST1082,Swiggy Instamart,2025-10-12 07:29:30,32,Fruits & Vegetables,56,Very satisfied with the service.,5,No,No
ORD075585,CUST1242,Swiggy Instamart,2025-10-12 00:29:30,35,Beverages,476,Quick and reliable!,5,No,No
ORD075586,CUST8262,Blinkit,2025-10-12 09:29:30,35,Personal Care,1702,Wrong item delivered.,1,No,Yes
ORD075587,CUST7912,Swiggy Instamart,2025-10-12 10:29:30,24,Dairy,617,Items missing from order.,2,No,Yes
ORD075591,CUST4299,JioMart,2025-10-12 04:29:30,17,Grocery,555,Wrong item delivered.,1,No,Yes
ORD075594,CUST7124,JioMart,2025-10-12 11:29:30,30,Snacks,300,Good quality products.,4,No,No
ORD075600,CUST3091,Blinkit,2025-10-12 15:29:30,38,Grocery,998,"Not fresh, disappointed.",2,No,Yes
ORD075604,CUST3001,Swiggy Instamart,2025-10-12 14:29:30,27,Personal Care,1206,Wrong item delivered.,1,No,Yes
ORD075608,CUST5711,Swiggy Instamart,2025-10-12 14:29:30,33,Personal Care,1417,"Very late delivery, not happy.",2,No,Yes
ORD075609,CUST4903,JioMart,2025-10-12 00:29:30,29,Grocery,1117,"Fast delivery, great service!",5,No,No
ORD075611,CUST1383,Blinkit,2025-10-12 14:29:30,48,Beverages,898,Very satisfied with the service.,5,Yes,No
ORD075612,CUST4951,Blinkit,2025-10-12 07:29:30,40,Personal Care,592,Good quality products.,4,No,No
ORD075613,CUST8557,Blinkit,2025-10-12 07:29:30,41,Personal Care,727,"Fast delivery, great service!",5,Yes,No
ORD075615,CUST4062,Blinkit,2025-10-12 21:29:30,27,Dairy,528,Very satisfied with the service.,5,No,No
ORD075617,CUST7829,JioMart,2025-10-12 13:29:30,29,Grocery,913,Items missing from order.,2,No,Yes
ORD075618,CUST9399,Blinkit,2025-10-12 10:29:30,43,Beverages,252,"Easy to order, loved it!",5,Yes,No
ORD075621,CUST6837,Swiggy Instamart,2025-10-12 04:29:30,47,Fruits & Vegetables,668,"Fast delivery, great service!",5,Yes,No
ORD075622,CUST4737,Swiggy Instamart,2025-10-12 14:29:30,36,Grocery,801,Very satisfied with the service.,5,No,No
ORD075623,CUST2062,Blinkit,2025-10-12 03:29:30,33,Grocery,952,"Easy to order, loved it!",5,No,No
ORD075626,CUST4093,Blinkit,2025-10-12 10:29:30,30,Dairy,688,"Horrible experience, never ordering again.",1,No,Yes
ORD075627,CUST5307,JioMart,2025-10-12 18:29:30,25,Dairy,714,Wrong item delivered.,1,No,Yes
ORD075631,CUST3089,Blinkit,2025-10-12 20:29:30,30,Grocery,1364,"Not fresh, disappointed.",2,No,Yes
ORD075632,CUST8935,Blinkit,2025-10-12 09:29:30,30,Snacks,395,Packaging could be better.,3,No,No
ORD075634,CUST7500,JioMart,2025-10-12 04:29:30,51,Fruits & Vegetables,682,Items missing from order.,2,Yes,Yes
ORD075635,CUST2444,Blinkit,2025-10-12 16:29:30,32,Fruits & Vegetables,198,"Fast delivery, great service!",5,No,No
ORD075637,CUST4567,Blinkit,2025-10-12 22:29:30,39,Grocery,883,Items missing from order.,2,No,Yes
ORD075639,CUST5604,Swiggy Instamart,2025-10-12 08:29:30,36,Grocery,596,Delivery person was rude.,2,No,Yes
ORD075642,CUST2973,Blinkit,2025-10-12 13:29:30,30,Dairy,426,Very satisfied with the service.,5,No,No
ORD075644,CUST3484,Blinkit,2025-10-12 11:29:30,33,Personal Care,313,"Not fresh, disappointed.",2,No,Yes
ORD075648,CUST3858,Blinkit,2025-10-12 07:29:30,44,Dairy,778,Good quality products.,4,Yes,No
ORD075650,CUST8879,Swiggy Instamart,2025-10-12 22:29:30,45,Fruits & Vegetables,384,Wrong item delivered.,1,Yes,Yes
ORD075656,CUST3942,Blinkit,2025-10-12 14:29:30,31,Snacks,149,"Easy to order, loved it!",5,No,No
ORD075662,CUST9416,Swiggy Instamart,2025-10-12 15:29:30,11,Personal Care,246,"Easy to order, loved it!",5,No,No
ORD075664,CUST9591,Swiggy Instamart,2025-10-12 20:29:30,32,Grocery,1493,Quick and reliable!,5,No,No
ORD075669,CUST5452,Blinkit,2025-10-12 01:29:30,19,Personal Care,829,"Horrible experience, never ordering again.",1,No,Yes
ORD075670,CUST3816,Blinkit,2025-10-12 00:29:30,30,Dairy,767,Wrong item delivered.,1,No,Yes
ORD075673,CUST1037,JioMart,2025-10-12 10:29:30,29,Snacks,329,Excellent experience!,5,No,No
ORD075675,CUST7468,Swiggy Instamart,2025-10-12 02:29:30,38,Personal Care,407,"Not fresh, disappointed.",2,No,Yes
ORD075677,CUST1903,Blinkit,2025-10-12 14:29:30,34,Grocery,471,"Not fresh, disappointed.",2,No,Yes
ORD075678,CUST8955,Blinkit,2025-10-12 06:29:30,35,Fruits & Vegetables,465,Delivery person was rude.,2,No,Yes
ORD075679,CUST9973,Blinkit,2025-10-12 14:29:30,30,Beverages,721,"Not fresh, disappointed.",2,No,Yes
ORD075680,CUST5227,Blinkit,2025-10-12 22:29:30,24,Fruits & Vegetables,567,Packaging could be better.,3,No,No
ORD075681,CUST4515,Swiggy Instamart,2025-10-12 18:29:30,32,Fruits & Vegetables,208,"Very late delivery, not happy.",2,No,Yes
ORD075682,CUST6548,JioMart,2025-10-12 10:29:30,31,Snacks,54,"Not fresh, disappointed.",2,No,Yes
ORD075686,CUST8980,Swiggy Instamart,2025-10-12 06:29:30,17,Beverages,463,Wrong item delivered.,1,No,Yes
ORD075687,CUST8424,Swiggy Instamart,2025-10-12 19:29:30,54,Personal Care,1104,Packaging could be better.,3,Yes,No
ORD075688,CUST3963,Swiggy Instamart,2025-10-12 03:29:30,33,Fruits & Vegetables,644,Packaging could be better.,3,No,No
ORD075690,CUST9370,Swiggy Instamart,2025-10-12 02:29:30,40,Grocery,573,Wrong item delivered.,1,No,Yes
ORD075693,CUST8470,Blinkit,2025-10-12 01:29:30,18,Dairy,800,Good quality products.,4,No,No
ORD075696,CUST2853,Blinkit,2025-10-12 03:29:30,23,Personal Care,1053,"Very late delivery, not happy.",2,No,Yes
ORD075705,CUST4991,JioMart,2025-10-12 18:29:30,28,Dairy,346,Good quality products.,4,No,No
ORD075712,CUST2623,JioMart,2025-10-12 10:29:30,13,Personal Care,1513,"Horrible experience, never ordering again.",1,No,Yes
ORD075713,CUST8975,Blinkit,2025-10-12 20:29:30,25,Grocery,1073,"Fast delivery, great service!",5,No,No
ORD075714,CUST4643,JioMart,2025-10-12 02:29:30,44,Dairy,167,"Not fresh, disappointed.",2,Yes,Yes
ORD075717,CUST6229,JioMart,2025-10-12 16:29:30,33,Grocery,1095,Excellent experience!,5,No,No
ORD075720,CUST4424,Swiggy Instamart,2025-10-12 17:29:30,27,Grocery,222,Very satisfied with the service.,5,No,No
ORD075722,CUST3337,JioMart,2025-10-12 01:29:30,37,Beverages,282,Good quality products.,4,No,No
ORD075724,CUST7686,Swiggy Instamart,2025-10-12 20:29:30,28,Grocery,1050,Wrong item delivered.,1,No,Yes
ORD075727,CUST1154,Swiggy Instamart,2025-10-12 22:29:30,29,Grocery,1252,Items missing from order.,2,No,Yes
ORD075728,CUST1069,Blinkit,2025-10-12 16:29:30,32,Grocery,954,Excellent experience!,5,No,No
ORD075731,CUST5927,Swiggy Instamart,2025-10-12 03:29:30,29,Personal Care,666,Packaging could be better.,3,No,No
ORD075732,CUST4999,Blinkit,2025-10-12 03:29:30,45,Fruits & Vegetables,324,Items missing from order.,2,Yes,Yes
ORD075733,CUST8348,Blinkit,2025-10-12 07:29:30,21,Dairy,759,Packaging could be better.,3,No,No
ORD075739,CUST7134,Blinkit,2025-10-12 13:29:30,48,Personal Care,1801,Delivery person was rude.,2,Yes,Yes
ORD075742,CUST4673,Swiggy Instamart,2025-10-12 07:29:30,17,Fruits & Vegetables,257,"Horrible experience, never ordering again.",1,No,Yes
ORD075744,CUST1823,Swiggy Instamart,2025-10-12 07:29:30,15,Grocery,1497,Quick and reliable!,5,No,No
ORD075745,CUST7753,Swiggy Instamart,2025-10-12 10:29:30,5,Personal Care,1642,"Horrible experience, never ordering again.",1,No,Yes
ORD075746,CUST4803,Blinkit,2025-10-12 11:29:30,31,Personal Care,527,"Easy to order, loved it!",5,No,No
ORD075749,CUST7080,Blinkit,2025-10-12 19:29:30,43,Beverages,653,Items missing from order.,2,Yes,Yes
ORD075751,CUST4309,JioMart,2025-10-12 17:29:30,21,Dairy,734,Good quality products.,4,No,No
ORD075753,CUST1756,Swiggy Instamart,2025-10-12 17:29:30,29,Beverages,773,Very satisfied with the service.,5,No,No
ORD075754,CUST6725,Swiggy Instamart,2025-10-12 21:29:30,32,Beverages,736,"Not fresh, disappointed.",2,No,Yes
ORD075756,CUST4049,Blinkit,2025-10-12 00:29:30,31,Personal Care,1764,"Very late delivery, not happy.",2,No,Yes
ORD075759,CUST4375,Swiggy Instamart,2025-10-12 08:29:30,17,Beverages,374,"Not fresh, disappointed.",2,No,Yes
ORD075760,CUST4066,Swiggy Instamart,2025-10-12 00:29:30,10,Fruits & Vegetables,108,"Very late delivery, not happy.",2,No,Yes
ORD075761,CUST8408,JioMart,2025-10-12 01:29:30,11,Grocery,678,Very satisfied with the service.,5,No,No
ORD075763,CUST9318,JioMart,2025-10-12 14:29:30,43,Grocery,1346,Excellent experience!,5,Yes,No
ORD075765,CUST4715,Blinkit,2025-10-12 01:29:30,14,Personal Care,146,"Horrible experience, never ordering again.",1,No,Yes
ORD075769,CUST8966,JioMart,2025-10-12 22:29:30,44,Dairy,627,Quick and reliable!,5,Yes,No
ORD075770,CUST2944,Swiggy Instamart,2025-10-12 11:29:30,38,Fruits & Vegetables,396,Good quality products.,4,No,No
ORD075775,CUST8664,JioMart,2025-10-12 21:29:30,24,Grocery,773,Good quality products.,4,No,No
ORD075776,CUST6460,Swiggy Instamart,2025-10-12 08:29:30,46,Personal Care,569,"Not fresh, disappointed.",2,Yes,Yes
ORD075779,CUST5705,Swiggy Instamart,2025-10-12 08:29:30,16,Grocery,1080,Very satisfied with the service.,5,No,No
ORD075783,CUST4597,JioMart,2025-10-12 23:29:30,31,Snacks,260,"Horrible experience, never ordering again.",1,No,Yes
ORD075784,CUST6637,JioMart,2025-10-12 15:29:30,28,Fruits & Vegetables,328,Quick and reliable!,5,No,No
ORD075786,CUST2615,JioMart,2025-10-12 02:29:30,29,Beverages,379,"Very late delivery, not happy.",2,No,Yes
